DateTimeStamp,WTMP,site
1/02/21 01:30:00,12.7,"Duke, NC"
1/02/21 01:36:00,12.7,"Duke, NC"
1/02/21 01:42:00,12.7,"Duke, NC"
1/02/21 01:48:00,12.7,"Duke, NC"
1/02/21 01:54:00,12.7,"Duke, NC"
1/02/21 02:00:00,12.7,"Duke, NC"
1/02/21 02:06:00,12.7,"Duke, NC"
1/02/21 02:12:00,12.7,"Duke, NC"
1/02/21 02:18:00,12.7,"Duke, NC"
1/02/21 02:24:00,12.7,"Duke, NC"
1/02/21 02:30:00,12.7,"Duke, NC"
1/02/21 02:36:00,12.7,"Duke, NC"
1/02/21 02:42:00,12.7,"Duke, NC"
1/02/21 02:48:00,12.7,"Duke, NC"
1/02/21 02:54:00,999,"Duke, NC"
1/02/21 03:00:00,999,"Duke, NC"
1/02/21 03:06:00,12.7,"Duke, NC"
1/02/21 03:12:00,12.7,"Duke, NC"
1/02/21 03:18:00,12.7,"Duke, NC"
1/02/21 03:24:00,12.7,"Duke, NC"
1/02/21 03:30:00,12.7,"Duke, NC"
1/02/21 03:36:00,12.7,"Duke, NC"
1/02/21 03:42:00,12.7,"Duke, NC"
1/02/21 03:48:00,12.7,"Duke, NC"
1/02/21 03:54:00,12.7,"Duke, NC"
1/02/21 04:00:00,12.7,"Duke, NC"
1/02/21 04:06:00,12.7,"Duke, NC"
1/02/21 04:12:00,12.7,"Duke, NC"
1/02/21 04:18:00,12.7,"Duke, NC"
1/02/21 04:24:00,12.7,"Duke, NC"
1/02/21 04:30:00,12.7,"Duke, NC"
1/02/21 04:36:00,12.7,"Duke, NC"
1/02/21 04:42:00,12.7,"Duke, NC"
1/02/21 04:48:00,12.7,"Duke, NC"
1/02/21 04:54:00,12.7,"Duke, NC"
1/02/21 05:00:00,12.7,"Duke, NC"
1/02/21 05:06:00,12.7,"Duke, NC"
1/02/21 05:12:00,12.7,"Duke, NC"
1/02/21 05:18:00,12.7,"Duke, NC"
1/02/21 05:24:00,12.7,"Duke, NC"
1/02/21 05:30:00,12.7,"Duke, NC"
1/02/21 05:36:00,12.7,"Duke, NC"
1/02/21 05:42:00,12.7,"Duke, NC"
1/02/21 05:48:00,12.7,"Duke, NC"
1/02/21 05:54:00,12.7,"Duke, NC"
1/02/21 06:00:00,12.7,"Duke, NC"
1/02/21 06:06:00,12.7,"Duke, NC"
1/02/21 06:12:00,12.7,"Duke, NC"
1/02/21 06:18:00,12.7,"Duke, NC"
1/02/21 06:24:00,12.7,"Duke, NC"
1/02/21 06:30:00,12.7,"Duke, NC"
1/02/21 06:36:00,12.7,"Duke, NC"
1/02/21 06:42:00,12.7,"Duke, NC"
1/02/21 06:48:00,12.7,"Duke, NC"
1/02/21 06:54:00,12.8,"Duke, NC"
1/02/21 07:00:00,12.8,"Duke, NC"
1/02/21 07:06:00,12.8,"Duke, NC"
1/02/21 07:12:00,12.8,"Duke, NC"
1/02/21 07:18:00,12.8,"Duke, NC"
1/02/21 07:24:00,12.8,"Duke, NC"
1/02/21 07:30:00,12.8,"Duke, NC"
1/02/21 07:36:00,12.8,"Duke, NC"
1/02/21 07:42:00,12.8,"Duke, NC"
1/02/21 07:48:00,12.8,"Duke, NC"
